1,USAf.1,22,TH01,5,0,124,,
1,USAf.1,22,TH01,6,0.1411,124,,
1,USAf.1,22,TH01,7,0.4476,124,,
1,USAf.1,22,TH01,8,0.2016,124,,
1,USAf.1,22,TH01,9,0.125,124,,
1,USAf.1,22,TH01,9.3,0.0806,124,,
1,USAf.1,8,D7S820,7,0.004,124,,
1,USAf.1,8,D7S820,8,0.1774,124,,
1,USAf.1,8,D7S820,9,0.1331,124,,
1,USAf.1,8,D7S820,10,0.2984,124,,
1,USAf.1,8,D7S820,10.1,0.004,124,,
1,USAf.1,8,D7S820,11,0.2621,124,,
1,USAf.1,8,D7S820,12,0.1089,124,,
1,USAf.1,8,D7S820,13,0.0121,124,,
1,USAf.1,18,FGA,18,0.004,124,,
1,USAf.1,18,FGA,18.2,0.0121,124,,
1,USAf.1,18,FGA,19,0.0847,124,,
1,USAf.1,18,FGA,19.2,0.0121,124,,
1,USAf.1,18,FGA,20,0.0685,124,,
1,USAf.1,18,FGA,21,0.1371,124,,
1,USAf.1,18,FGA,22,0.1331,124,,
1,USAf.1,18,FGA,23,0.1895,124,,
1,USAf.1,18,FGA,24,0.1613,124,,
1,USAf.1,18,FGA,25,0.0927,124,,
1,USAf.1,18,FGA,26,0.0524,124,,
1,USAf.1,18,FGA,27,0.0363,124,,
1,USAf.1,18,FGA,28,0.0121,124,,
1,USAf.1,18,FGA,31,0.004,124,,
1,USAf.1,23,TPOX,6,0.0685,124,,
1,USAf.1,23,TPOX,7,0.0202,124,,
1,USAf.1,23,TPOX,8,0.3589,124,,
1,USAf.1,23,TPOX,9,0.2177,124,,
1,USAf.1,23,TPOX,10,0.0968,124,,
1,USAf.1,23,TPOX,11,0.2177,124,,
1,USAf.1,23,TPOX,12,0.0202,124,,
1,USAf.1,13,D16S539,8,0.0444,124,,
1,USAf.1,13,D16S539,9,0.2137,124,,
1,USAf.1,13,D16S539,10,0.1089,124,,
1,USAf.1,13,D16S539,11,0.2823,124,,
1,USAf.1,13,D16S539,12,0.2419,124,,
1,USAf.1,13,D16S539,13,0.1048,124,,
1,USAf.1,13,D16S539,14,0.004,124,,
1,USAf.1,12,D13S317,8,0.0323,124,,
1,USAf.1,12,D13S317,9,0.0121,124,,
1,USAf.1,12,D13S317,10,0.0081,124,,
1,USAf.1,12,D13S317,11,0.3669,124,,
1,USAf.1,12,D13S317,12,0.379,124,,
1,USAf.1,12,D13S317,13,0.1694,124,,
1,USAf.1,12,D13S317,14,0.0323,124,,
1,USAf.1,6,D5S818,8,0.0565,124,,
1,USAf.1,6,D5S818,9,0.0161,124,,
1,USAf.1,6,D5S818,10,0.0887,124,,
1,USAf.1,6,D5S818,11,0.2258,124,,
1,USAf.1,6,D5S818,12,0.3508,124,,
1,USAf.1,6,D5S818,13,0.245,124,,
1,USAf.1,6,D5S818,14,0.0121,124,,
1,USAf.1,6,D5S818,15,0.004,124,,
1,USAf.1,16,D21S11,27,0.0645,124,,
1,USAf.1,16,D21S11,28,0.2621,124,,
1,USAf.1,16,D21S11,29,0.1976,124,,
1,USAf.1,16,D21S11,30,0.1895,124,,
1,USAf.1,16,D21S11,30.2,0.0282,124,,
1,USAf.1,16,D21S11,31,0.0484,124,,
1,USAf.1,16,D21S11,31.2,0.0444,124,,
1,USAf.1,16,D21S11,32,0.0242,124,,
1,USAf.1,16,D21S11,32.2,0.0454,124,,
1,USAf.1,16,D21S11,33,0.004,124,,
1,USAf.1,16,D21S11,33.2,0.0403,124,,
1,USAf.1,16,D21S11,34,0.0161,124,,
1,USAf.1,16,D21S11,34.2,0.004,124,,
1,USAf.1,16,D21S11,35,0.0161,124,,
1,USAf.1,16,D21S11,36,0.0081,124,,
1,USAf.1,16,D21S11,37,0.004,124,,
1,USAf.1,5,D3S1358,12,0.004,124,,
1,USAf.1,5,D3S1358,13,0.004,124,,
1,USAf.1,5,D3S1358,14,0.0726,124,,
1,USAf.1,5,D3S1358,15,0.2782,124,,
1,USAf.1,5,D3S1358,15.2,0.004,124,,
1,USAf.1,5,D3S1358,16,0.3347,124,,
1,USAf.1,5,D3S1358,17,0.2379,124,,
1,USAf.1,5,D3S1358,18,0.0565,124,,
1,USAf.1,5,D3S1358,19,0.004,124,,
1,USAf.1,5,D3S1358,20,0.004,124,,
1,USAf.1,24,VWA,11,0.0121,124,,
1,USAf.1,24,VWA,13,0.0081,124,,
1,USAf.1,24,VWA,14,0.0927,124,,
1,USAf.1,24,VWA,15,0.246,124,,
1,USAf.1,24,VWA,16,0.2056,124,,
1,USAf.1,24,VWA,17,0.2218,124,,
1,USAf.1,24,VWA,18,0.125,124,,
1,USAf.1,24,VWA,19,0.0685,124,,
1,USAf.1,24,VWA,20,0.0121,124,,
1,USAf.1,24,VWA,21,0.0081,124,,
1,USAf.1,1,CSF1PO,7,0.0806,124,,
1,USAf.1,1,CSF1PO,8,0.0766,124,,
1,USAf.1,1,CSF1PO,9,0.0242,124,,
1,USAf.1,1,CSF1PO,10,0.2823,124,,
1,USAf.1,1,CSF1PO,11,0.2379,124,,
1,USAf.1,1,CSF1PO,12,0.2298,124,,
1,USAf.1,1,CSF1PO,13,0.0645,124,,
1,USAf.1,1,CSF1PO,14,0.004,124,,
1,USAf.1,9,D8S1179,10,0.0282,124,,
1,USAf.1,9,D8S1179,11,0.0484,124,,
1,USAf.1,9,D8S1179,12,0.1089,124,,
1,USAf.1,9,D8S1179,13,0.1855,124,,
1,USAf.1,9,D8S1179,14,0.3387,124,,
1,USAf.1,9,D8S1179,15,0.2177,124,,
1,USAf.1,9,D8S1179,16,0.0726,124,,
1,USAf.1,14,D18S51,10,0.004,124,,
1,USAf.1,14,D18S51,11,0.004,124,,
1,USAf.1,14,D18S51,12,0.0605,124,,
1,USAf.1,14,D18S51,13,0.0444,124,,
1,USAf.1,14,D18S51,13.2,0.004,124,,
1,USAf.1,14,D18S51,14,0.1008,124,,
1,USAf.1,14,D18S51,14.2,0.0081,124,,
1,USAf.1,14,D18S51,15,0.1734,124,,
1,USAf.1,14,D18S51,16,0.1452,124,,
1,USAf.1,14,D18S51,17,0.1935,124,,
1,USAf.1,14,D18S51,18,0.1048,124,,
1,USAf.1,14,D18S51,19,0.0605,124,,
1,USAf.1,14,D18S51,20,0.0484,124,,
1,USAf.1,14,D18S51,21,0.0242,124,,
1,USAf.1,14,D18S51,22,0.0202,124,,
1,USAf.1,14,D18S51,23,0.004,124,,
2,Bah.Af.,22,TH01,5,0.0032,158,,
2,Bah.Af.,22,TH01,6,0.1519,158,,
2,Bah.Af.,22,TH01,7,0.3797,158,,
2,Bah.Af.,22,TH01,8,0.2278,158,,
2,Bah.Af.,22,TH01,9,0.1266,158,,
2,Bah.Af.,22,TH01,9.3,0.0949,158,,
2,Bah.Af.,22,TH01,10,0.0159,158,,
2,Bah.Af.,8,D7S820,7,0.0123,162,,
2,Bah.Af.,8,D7S820,8,0.1512,162,,
2,Bah.Af.,8,D7S820,9,0.1296,162,,
2,Bah.Af.,8,D7S820,10,0.3364,162,,
2,Bah.Af.,8,D7S820,11,0.2191,162,,
2,Bah.Af.,8,D7S820,11.3,0.0031,162,,
2,Bah.Af.,8,D7S820,12,0.1235,162,,
2,Bah.Af.,8,D7S820,13,0.0247,162,,
2,Bah.Af.,18,FGA,17,0.0127,157,,
2,Bah.Af.,18,FGA,18.2,0.0127,157,,
2,Bah.Af.,18,FGA,19,0.0573,157,,
2,Bah.Af.,18,FGA,20,0.0732,157,,
2,Bah.Af.,18,FGA,21,0.1115,157,,
2,Bah.Af.,18,FGA,21.2,0.0032,157,,
2,Bah.Af.,18,FGA,22,0.1433,157,,
2,Bah.Af.,18,FGA,22.3,0.0032,157,,
2,Bah.Af.,18,FGA,23,0.1815,157,,
2,Bah.Af.,18,FGA,24,0.2006,157,,
2,Bah.Af.,18,FGA,25,0.0955,157,,
2,Bah.Af.,18,FGA,26,0.0318,157,,
2,Bah.Af.,18,FGA,27,0.051,157,,
2,Bah.Af.,18,FGA,28,0.0096,157,,
2,Bah.Af.,18,FGA,29,0.0064,157,,
2,Bah.Af.,18,FGA,31,0.0064,157,,
2,Bah.Af.,23,TPOX,6,0.0665,158,,
2,Bah.Af.,23,TPOX,7,0.0253,158,,
2,Bah.Af.,23,TPOX,8,0.3228,158,,
2,Bah.Af.,23,TPOX,9,0.2184,158,,
2,Bah.Af.,23,TPOX,10,0.0886,158,,
2,Bah.Af.,23,TPOX,11,0.2437,158,,
2,Bah.Af.,23,TPOX,12,0.0348,158,,
2,Bah.Af.,13,D16S539,8,0.038,158,,
2,Bah.Af.,13,D16S539,9,0.2184,158,,
2,Bah.Af.,13,D16S539,10,0.0981,158,,
2,Bah.Af.,13,D16S539,11,0.3006,158,,
2,Bah.Af.,13,D16S539,12,0.1741,158,,
2,Bah.Af.,13,D16S539,13,0.1424,158,,
2,Bah.Af.,13,D16S539,14,0.0253,158,,
2,Bah.Af.,13,D16S539,15,0.0032,158,,
2,Bah.Af.,12,D13S317,7,0.0031,162,,
2,Bah.Af.,12,D13S317,8,0.0278,162,,
2,Bah.Af.,12,D13S317,9,0.0309,162,,
2,Bah.Af.,12,D13S317,10,0.0247,162,,
2,Bah.Af.,12,D13S317,11,0.3056,162,,
2,Bah.Af.,12,D13S317,12,0.3951,162,,
2,Bah.Af.,12,D13S317,13,0.1605,162,,
2,Bah.Af.,12,D13S317,14,0.0525,162,,
2,Bah.Af.,6,D5S818,8,0.071,162,,
2,Bah.Af.,6,D5S818,9,0.0093,162,,
2,Bah.Af.,6,D5S818,10,0.0586,162,,
2,Bah.Af.,6,D5S818,11,0.2438,162,,
2,Bah.Af.,6,D5S818,12,0.3704,162,,
2,Bah.Af.,6,D5S818,13,0.2253,162,,
2,Bah.Af.,6,D5S818,14,0.0154,162,,
2,Bah.Af.,6,D5S818,15,0.0062,162,,
2,Bah.Af.,16,D21S11,24.3,0.0054,157,,
2,Bah.Af.,16,D21S11,27,0.0701,157,,
2,Bah.Af.,16,D21S11,28,0.2197,157,,
2,Bah.Af.,16,D21S11,29,0.1752,157,,
2,Bah.Af.,16,D21S11,30,0.1783,157,,
2,Bah.Af.,16,D21S11,30.2,0.0096,157,,
2,Bah.Af.,16,D21S11,30.3,0.0032,157,,
2,Bah.Af.,16,D21S11,31,0.0955,157,,
2,Bah.Af.,16,D21S11,31.2,0.051,157,,
2,Bah.Af.,16,D21S11,32,0.0191,157,,
2,Bah.Af.,16,D21S11,32.2,0.0987,157,,
2,Bah.Af.,16,D21S11,33,0.0032,157,,
2,Bah.Af.,16,D21S11,33.2,0.0382,157,,
2,Bah.Af.,16,D21S11,34,0.0064,157,,
2,Bah.Af.,16,D21S11,34.2,0.0032,157,,
2,Bah.Af.,16,D21S11,35,0.0223,157,,
2,Bah.Af.,5,D3S1358,14,0.0764,157,,
2,Bah.Af.,5,D3S1358,15,0.3185,157,,
2,Bah.Af.,5,D3S1358,15.2,0.0032,157,,
2,Bah.Af.,5,D3S1358,16,0.3376,157,,
2,Bah.Af.,5,D3S1358,17,0.1975,157,,
2,Bah.Af.,5,D3S1358,18,0.0637,157,,
2,Bah.Af.,5,D3S1358,19,0.0032,157,,
2,Bah.Af.,24,VWA,11,0.0093,162,,
2,Bah.Af.,24,VWA,13,0.0278,162,,
2,Bah.Af.,24,VWA,14,0.0617,162,,
2,Bah.Af.,24,VWA,15,0.1512,162,,
2,Bah.Af.,24,VWA,16,0.2623,162,,
2,Bah.Af.,24,VWA,17,0.2058,162,,
2,Bah.Af.,24,VWA,18,0.1821,162,,
2,Bah.Af.,24,VWA,19,0.071,162,,
2,Bah.Af.,24,VWA,20,0.0278,162,,
2,Bah.Af.,1,CSF1PO,6,0.0032,158,,
2,Bah.Af.,1,CSF1PO,7,0.0633,158,,
2,Bah.Af.,1,CSF1PO,8,0.057,158,,
2,Bah.Af.,1,CSF1PO,9,0.0506,158,,
2,Bah.Af.,1,CSF1PO,10,0.2342,158,,
2,Bah.Af.,1,CSF1PO,11,0.2215,158,,
2,Bah.Af.,1,CSF1PO,12,0.288,158,,
2,Bah.Af.,1,CSF1PO,13,0.0696,158,,
2,Bah.Af.,1,CSF1PO,14,0.0095,158,,
2,Bah.Af.,1,CSF1PO,15,0.0032,158,,
2,Bah.Af.,9,D8S1179,9,0.0032,157,,
2,Bah.Af.,9,D8S1179,10,0.0223,157,,
2,Bah.Af.,9,D8S1179,11,0.051,157,,
2,Bah.Af.,9,D8S1179,12,0.1306,157,,
2,Bah.Af.,9,D8S1179,13,0.1879,157,,
2,Bah.Af.,9,D8S1179,14,0.3376,157,,
2,Bah.Af.,9,D8S1179,15,0.1847,157,,
2,Bah.Af.,9,D8S1179,16,0.0605,157,,
2,Bah.Af.,9,D8S1179,17,0.0223,157,,
2,Bah.Af.,14,D18S51,10,0.0096,157,,
2,Bah.Af.,14,D18S51,11,0.0096,157,,
2,Bah.Af.,14,D18S51,12,0.0478,157,,
2,Bah.Af.,14,D18S51,13,0.051,157,,
2,Bah.Af.,14,D18S51,13.2,0.0032,157,,
2,Bah.Af.,14,D18S51,14,0.0446,157,,
2,Bah.Af.,14,D18S51,15,0.1561,157,,
2,Bah.Af.,14,D18S51,15.2,0.0032,157,,
2,Bah.Af.,14,D18S51,16,0.1688,157,,
2,Bah.Af.,14,D18S51,17,0.1847,157,,
2,Bah.Af.,14,D18S51,18,0.1274,157,,
2,Bah.Af.,14,D18S51,19,0.0955,157,,
2,Bah.Af.,14,D18S51,20,0.0478,157,,
2,Bah.Af.,14,D18S51,21,0.0223,157,,
2,Bah.Af.,14,D18S51,21.2,0.0032,157,,
2,Bah.Af.,14,D18S51,22,0.0255,157,,
3,USAf.2,22,TH01,5,0.005,200,,
3,USAf.2,22,TH01,6,0.1175,200,,
3,USAf.2,22,TH01,7,0.425,200,,
3,USAf.2,22,TH01,8,0.1875,200,,
3,USAf.2,22,TH01,9,0.135,200,,
3,USAf.2,22,TH01,9.3,0.1225,200,,
3,USAf.2,22,TH01,10,0.0075,200,,
3,USAf.2,8,D7S820,7,0.005,200,,
3,USAf.2,8,D7S820,8,0.2325,200,,
3,USAf.2,8,D7S820,9,0.1125,200,,
3,USAf.2,8,D7S820,10,0.34,200,,
3,USAf.2,8,D7S820,11,0.2175,200,,
3,USAf.2,8,D7S820,12,0.0775,200,,
3,USAf.2,8,D7S820,13,0.01,200,,
3,USAf.2,8,D7S820,14,0.005,200,,
3,USAf.2,18,FGA,17,0.0025,200,,
3,USAf.2,18,FGA,18,0.005,200,,
3,USAf.2,18,FGA,18.2,0.015,200,,
3,USAf.2,18,FGA,19,0.0675,200,,
3,USAf.2,18,FGA,19.2,0.0075,200,,
3,USAf.2,18,FGA,20,0.045,200,,
3,USAf.2,18,FGA,20.2,0.0025,200,,
3,USAf.2,18,FGA,21,0.095,200,,
3,USAf.2,18,FGA,22,0.175,200,,
3,USAf.2,18,FGA,22.2,0.0025,200,,
3,USAf.2,18,FGA,23,0.1975,200,,
3,USAf.2,18,FGA,24,0.1625,200,,
3,USAf.2,18,FGA,25,0.1125,200,,
3,USAf.2,18,FGA,26,0.0425,200,,
3,USAf.2,18,FGA,27,0.035,200,,
3,USAf.2,18,FGA,28,0.0175,200,,
3,USAf.2,18,FGA,31,0.015,200,,
3,USAf.2,23,TPOX,6,0.0625,200,,
3,USAf.2,23,TPOX,7,0.025,200,,
3,USAf.2,23,TPOX,8,0.3325,200,,
3,USAf.2,23,TPOX,9,0.21,200,,
3,USAf.2,23,TPOX,10,0.06,200,,
3,USAf.2,23,TPOX,11,0.27,200,,
3,USAf.2,23,TPOX,12,0.04,200,,
3,USAf.2,13,D16S539,7,0.0025,200,,
3,USAf.2,13,D16S539,8,0.04,200,,
3,USAf.2,13,D16S539,9,0.1825,200,,
3,USAf.2,13,D16S539,10,0.105,200,,
3,USAf.2,13,D16S539,11,0.31,200,,
3,USAf.2,13,D16S539,12,0.2075,200,,
3,USAf.2,13,D16S539,13,0.13,200,,
3,USAf.2,13,D16S539,14,0.0225,200,,
3,USAf.2,12,D13S317,8,0.045,200,,
3,USAf.2,12,D13S317,9,0.0325,200,,
3,USAf.2,12,D13S317,10,0.0225,200,,
3,USAf.2,12,D13S317,11,0.27,200,,
3,USAf.2,12,D13S317,12,0.405,200,,
3,USAf.2,12,D13S317,13,0.1525,200,,
3,USAf.2,12,D13S317,14,0.0725,200,,
3,USAf.2,6,D5S818,7,0.005,200,,
3,USAf.2,6,D5S818,8,0.0525,200,,
3,USAf.2,6,D5S818,9,0.0175,200,,
3,USAf.2,6,D5S818,10,0.05,200,,
3,USAf.2,6,D5S818,11,0.2825,200,,
3,USAf.2,6,D5S818,12,0.3575,200,,
3,USAf.2,6,D5S818,13,0.2075,200,,
3,USAf.2,6,D5S818,14,0.01,200,,
3,USAf.2,6,D5S818,15,0.005,200,,
3,USAf.2,6,D5S818,16,0.0025,200,,
3,USAf.2,16,D21S11,26,0.0025,200,,
3,USAf.2,16,D21S11,26.2,0.0025,200,,
3,USAf.2,16,D21S11,27,0.0375,200,,
3,USAf.2,16,D21S11,28,0.285,200,,
3,USAf.2,16,D21S11,29,0.2,200,,
3,USAf.2,16,D21S11,29.2,0.0025,200,,
3,USAf.2,16,D21S11,30,0.15,200,,
3,USAf.2,16,D21S11,30.2,0.0225,200,,
3,USAf.2,16,D21S11,31,0.07,200,,
3,USAf.2,16,D21S11,31.2,0.0375,200,,
3,USAf.2,16,D21S11,32,0.01,200,,
3,USAf.2,16,D21S11,32.2,0.08,200,,
3,USAf.2,16,D21S11,33,0.0025,200,,
3,USAf.2,16,D21S11,33.1,0.005,200,,
3,USAf.2,16,D21S11,33.2,0.035,200,,
3,USAf.2,16,D21S11,34,0.01,200,,
3,USAf.2,16,D21S11,34.1,0.0025,200,,
3,USAf.2,16,D21S11,34.2,0.0025,200,,
3,USAf.2,16,D21S11,35,0.035,200,,
3,USAf.2,16,D21S11,36,0.0075,200,,
3,USAf.2,5,D3S1358,11,0.0025,200,,
3,USAf.2,5,D3S1358,12,0.005,200,,
3,USAf.2,5,D3S1358,13,0.0125,200,,
3,USAf.2,5,D3S1358,14,0.085,200,,
3,USAf.2,5,D3S1358,15,0.275,200,,
3,USAf.2,5,D3S1358,16,0.3625,200,,
3,USAf.2,5,D3S1358,17,0.205,200,,
3,USAf.2,5,D3S1358,18,0.05,200,,
3,USAf.2,5,D3S1358,19,0.0025,200,,
3,USAf.2,24,VWA,13,0.0125,200,,
3,USAf.2,24,VWA,14,0.0525,200,,
3,USAf.2,24,VWA,15,0.1925,200,,
3,USAf.2,24,VWA,16,0.2525,200,,
3,USAf.2,24,VWA,17,0.245,200,,
3,USAf.2,24,VWA,18,0.1325,200,,
3,USAf.2,24,VWA,19,0.0725,200,,
3,USAf.2,24,VWA,20,0.015,200,,
3,USAf.2,24,VWA,21,0.01,200,,
3,USAf.2,24,VWA,22,0.005,200,,
3,USAf.2,1,CSF1PO,7,0.055,200,,
3,USAf.2,1,CSF1PO,8,0.07,200,,
3,USAf.2,1,CSF1PO,9,0.035,200,,
3,USAf.2,1,CSF1PO,10,0.3125,200,,
3,USAf.2,1,CSF1PO,11,0.225,200,,
3,USAf.2,1,CSF1PO,12,0.2425,200,,
3,USAf.2,1,CSF1PO,13,0.05,200,,
3,USAf.2,1,CSF1PO,14,0.01,200,,
3,USAf.2,9,D8S1179,8,0.005,200,,
3,USAf.2,9,D8S1179,9,0.0025,200,,
3,USAf.2,9,D8S1179,10,0.0075,200,,
3,USAf.2,9,D8S1179,11,0.0625,200,,
3,USAf.2,9,D8S1179,12,0.1075,200,,
3,USAf.2,9,D8S1179,13,0.225,200,,
3,USAf.2,9,D8S1179,14,0.31,200,,
3,USAf.2,9,D8S1179,15,0.1975,200,,
3,USAf.2,9,D8S1179,16,0.0575,200,,
3,USAf.2,9,D8S1179,17,0.025,200,,
3,USAf.2,14,D18S51,10,0.005,200,,
3,USAf.2,14,D18S51,11,0.0075,200,,
3,USAf.2,14,D18S51,12,0.0625,200,,
3,USAf.2,14,D18S51,13,0.0475,200,,
3,USAf.2,14,D18S51,13.2,0.005,200,,
3,USAf.2,14,D18S51,14,0.0625,200,,
3,USAf.2,14,D18S51,14.2,0.01,200,,
3,USAf.2,14,D18S51,15,0.1875,200,,
3,USAf.2,14,D18S51,16,0.1725,200,,
3,USAf.2,14,D18S51,17,0.15,200,,
3,USAf.2,14,D18S51,18,0.095,200,,
3,USAf.2,14,D18S51,19,0.0975,200,,
3,USAf.2,14,D18S51,20,0.0425,200,,
3,USAf.2,14,D18S51,21,0.035,200,,
3,USAf.2,14,D18S51,22,0.0175,200,,
3,USAf.2,14,D18S51,23,0.0025,200,,
4,USAf.3,22,TH01,6,0.1095,210,,
4,USAf.3,22,TH01,7,0.4405,210,,
4,USAf.3,22,TH01,8,0.1857,210,,
4,USAf.3,22,TH01,9,0.1452,210,,
4,USAf.3,22,TH01,9.3,0.1048,210,,
4,USAf.3,22,TH01,10,0.0143,210,,
4,USAf.3,8,D7S820,7,0.0071,210,,
4,USAf.3,8,D7S820,8,0.1735,210,,
4,USAf.3,8,D7S820,9,0.1571,210,,
4,USAf.3,8,D7S820,10,0.3238,210,,
4,USAf.3,8,D7S820,11,0.2238,210,,
4,USAf.3,8,D7S820,12,0.0905,210,,
4,USAf.3,8,D7S820,13,0.019,210,,
4,USAf.3,8,D7S820,14,0.0048,210,,
4,USAf.3,18,FGA,17,0.0028,180,,
4,USAf.3,18,FGA,18,0.0083,180,,
4,USAf.3,18,FGA,18.2,0.0083,180,,
4,USAf.3,18,FGA,19,0.0528,180,,
4,USAf.3,18,FGA,19.2,0.0028,180,,
4,USAf.3,18,FGA,20,0.0722,180,,
4,USAf.3,18,FGA,21,0.125,180,,
4,USAf.3,18,FGA,22,0.225,180,,
4,USAf.3,18,FGA,22.2,0.0056,180,,
4,USAf.3,18,FGA,23,0.125,180,,
4,USAf.3,18,FGA,24,0.1861,180,,
4,USAf.3,18,FGA,25,0.1,180,,
4,USAf.3,18,FGA,26,0.0361,180,,
4,USAf.3,18,FGA,27,0.0222,180,,
4,USAf.3,18,FGA,28,0.0167,180,,
4,USAf.3,18,FGA,29,0.0056,180,,
4,USAf.3,18,FGA,30,0.0028,180,,
4,USAf.3,18,FGA,31,0.0028,180,,
4,USAf.3,23,TPOX,6,0.0861,209,,
4,USAf.3,23,TPOX,7,0.0215,209,,
4,USAf.3,23,TPOX,8,0.3684,209,,
4,USAf.3,23,TPOX,9,0.1818,209,,
4,USAf.3,23,TPOX,10,0.0933,209,,
4,USAf.3,23,TPOX,11,0.2249,209,,
4,USAf.3,23,TPOX,12,0.0239,209,,
4,USAf.3,13,D16S539,8,0.0359,209,,
4,USAf.3,13,D16S539,9,0.1986,209,,
4,USAf.3,13,D16S539,10,0.11,209,,
4,USAf.3,13,D16S539,11,0.2943,209,,
4,USAf.3,13,D16S539,12,0.1866,209,,
4,USAf.3,13,D16S539,13,0.1651,209,,
4,USAf.3,13,D16S539,14,0.0096,209,,
4,USAf.3,12,D13S317,8,0.0363,179,,
4,USAf.3,12,D13S317,9,0.0279,179,,
4,USAf.3,12,D13S317,10,0.0503,179,,
4,USAf.3,12,D13S317,11,0.2374,179,,
4,USAf.3,12,D13S317,12,0.4832,179,,
4,USAf.3,12,D13S317,13,0.1257,179,,
